ID,Type,Median Value (Experiment1),Median Value (Experiment2),Mean Value (Experiment1),Mean Value (Experiment2),Comparison p-value (Experiment1),Comparison p-value (Experiment2),Median Log2 Fold Change (Experiment1),Median Log2 Fold Change (Experiment2),Mean Log2 Fold Change (Experiment1),Mean Log2 Fold Change (Experiment2),Median Log2 Fold Change Direction (Experiment1),Median Log2 Fold Change Direction (Experiment2),Median Log2 Fold Changes Consistent,Combined Comparison p-value,Corrected Comparison p-value
ENSMUSG00000023852,RNAseq,23.410546295,23.410546295,30.873530778437498,30.873530778437498,0.0009391056991171899,0.0009391056991171899,1.4675249133254853,1.4675249133254853,1.5442297530879223,1.5442297530879223,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000027677,RNAseq,29.18277836,29.18277836,32.881919283125,32.881919283125,0.0009391056991171899,0.0009391056991171899,1.5854286848458183,1.5854286848458183,1.5440670428537837,1.5440670428537837,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000057110,RNAseq,14.923870534999999,14.923870534999999,21.09166896478125,21.09166896478125,0.0009391056991171899,0.0009391056991171899,1.6482755509795708,1.6482755509795708,1.5438067099418196,1.5438067099418196,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000025809,RNAseq,75.17824802999999,75.17824802999999,114.36758582218752,114.36758582218752,0.0009391056991171899,0.0009391056991171899,1.5361094094280603,1.5361094094280603,1.5421920607890427,1.5421920607890427,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000029623,RNAseq,66.681613555,66.681613555,84.62578835124998,84.62578835124998,0.0009391056991171899,0.0009391056991171899,1.6625180917448983,1.6625180917448983,1.5185331541726974,1.5185331541726974,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000030738,RNAseq,114.36082525,114.36082525,137.37624890468751,137.37624890468751,0.0009391056991171899,0.0009391056991171899,1.6336201499720635,1.6336201499720635,1.5009990767237822,1.5009990767237822,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000072294,RNAseq,6.141205149499999,6.141205149499999,7.98003396640625,7.98003396640625,0.0019475275859466652,0.0019475275859466652,1.8676915334839586,1.8676915334839586,1.4893813178154938,1.4893813178154938,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000027680,RNAseq,35.453567545,35.453567545,46.76038208156251,46.76038208156251,0.0009391056991171899,0.0009391056991171899,1.4988143274287764,1.4988143274287764,1.4565951804281794,1.4565951804281794,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000021549,RNAseq,26.056529734999998,26.056529734999998,31.804662606562502,31.804662606562502,0.0009391056991171899,0.0009391056991171899,1.374840200408129,1.374840200408129,1.4351889237936462,1.4351889237936462,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000028559,RNAseq,31.010916889999997,31.010916889999997,38.120832132812495,38.120832132812495,0.0009391056991171899,0.0009391056991171899,1.495275861045093,1.495275861045093,1.4251881247297997,1.4251881247297997,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000063382,RNAseq,55.641166615,55.641166615,64.9986978940625,64.9986978940625,0.0009391056991171899,0.0009391056991171899,1.5290094937696659,1.5290094937696659,1.4180626918260542,1.4180626918260542,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000066406,RNAseq,50.022056004999996,50.022056004999996,61.900711248125,61.900711248125,0.0009391056991171899,0.0009391056991171899,1.4406527049623645,1.4406527049623645,1.412780288075353,1.412780288075353,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000040549,RNAseq,9.4165623685,9.4165623685,11.648073291906252,11.648073291906252,0.0009391056991171899,0.0009391056991171899,1.43738738537633,1.43738738537633,1.4110445573602532,1.4110445573602532,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000048118,RNAseq,52.438390495,52.438390495,59.905154804687506,59.905154804687506,0.0009391056991171899,0.0009391056991171899,1.27954136978445,1.27954136978445,1.3962392658415714,1.3962392658415714,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000060961,RNAseq,114.02250875,114.02250875,126.45018100687498,126.45018100687498,0.0009391056991171899,0.0009391056991171899,1.4235830883646323,1.4235830883646323,1.3958851322428605,1.3958851322428605,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000028180,RNAseq,47.279043625,47.279043625,55.896943539375,55.896943539375,0.0009391056991171899,0.0009391056991171899,1.299568928891264,1.299568928891264,1.390588299495564,1.390588299495564,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000078427,RNAseq,27.408338025,27.408338025,36.895974530937494,36.895974530937494,0.0009391056991171899,0.0009391056991171899,1.3917329909382397,1.3917329909382397,1.365630906805958,1.365630906805958,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024498,RNAseq,22.510589795,22.510589795,28.781821188625,28.781821188625,0.0009391056991171899,0.0009391056991171899,1.34412796059387,1.34412796059387,1.3556734484435422,1.3556734484435422,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000022911,RNAseq,4.168030871,4.168030871,5.347514890156251,5.347514890156251,0.0009391056991171899,0.0009391056991171899,1.237927839305035,1.237927839305035,1.33207617610122,1.33207617610122,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000056608,RNAseq,23.014705745,23.014705745,27.24148141843751,27.24148141843751,0.0013593755271592322,0.0013593755271592322,1.3587863642658613,1.3587863642658613,1.3318279847640415,1.3318279847640415,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000052337,RNAseq,84.52013333,84.52013333,102.77382856968748,102.77382856968748,0.0009391056991171899,0.0009391056991171899,1.4698097623190023,1.4698097623190023,1.3140371736482006,1.3140371736482006,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024921,RNAseq,194.51729395,194.51729395,214.29236308625,214.29236308625,0.000930972271575002,0.000930972271575002,1.4533899323727102,1.4533899323727102,1.305007175302175,1.305007175302175,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000030122,RNAseq,81.13070889,81.13070889,121.1025407625,121.1025407625,0.0013593755271592322,0.0013593755271592322,1.3333013734958468,1.3333013734958468,1.3018028271974673,1.3018028271974673,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000030451,RNAseq,48.345226374999996,48.345226374999996,57.103727849062494,57.103727849062494,0.0009391056991171899,0.0009391056991171899,1.264613135854061,1.264613135854061,1.298891830763783,1.298891830763783,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024384,RNAseq,22.959964460000002,22.959964460000002,31.189608489375008,31.189608489375008,0.0009391056991171899,0.0009391056991171899,1.3661223236846507,1.3661223236846507,1.2942721564426702,1.2942721564426702,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000031902,RNAseq,14.393164595,14.393164595,17.487508869625,17.487508869625,0.0013593755271592322,0.0013593755271592322,1.2117114614964275,1.2117114614964275,1.2921914138357318,1.2921914138357318,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000034163,RNAseq,14.280102464999999,14.280102464999999,18.07007335765624,18.07007335765624,0.0013593755271592322,0.0013593755271592322,1.4078454990050204,1.4078454990050204,1.2891838576145338,1.2891838576145338,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000026464,RNAseq,122.81279545000001,122.81279545000001,134.05055795875,134.05055795875,0.0009391056991171899,0.0009391056991171899,1.3681765297709036,1.3681765297709036,1.2798593278789316,1.2798593278789316,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000030557,RNAseq,20.40482731,20.40482731,24.274628885624995,24.274628885624995,0.0009391056991171899,0.0009391056991171899,1.2386437087211257,1.2386437087211257,1.237823122999883,1.237823122999883,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000028869,RNAseq,11.056673455,11.056673455,13.9747151026875,13.9747151026875,0.0009391056991171899,0.0009391056991171899,1.1145125309105401,1.1145125309105401,1.2309043396016606,1.2309043396016606,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000038446,RNAseq,13.46630821,13.46630821,14.889529572093753,14.889529572093753,0.000930972271575002,0.000930972271575002,1.1137264482291103,1.1137264482291103,1.2279426463431913,1.2279426463431913,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000032294,RNAseq,11.82505788,11.82505788,12.068143162875,12.068143162875,0.000930972271575002,0.000930972271575002,1.331753057571516,1.331753057571516,1.2048974140799396,1.2048974140799396,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000058587,RNAseq,23.101264635,23.101264635,25.5778717778125,25.5778717778125,0.0009391056991171899,0.0009391056991171899,1.2194724077024435,1.2194724077024435,1.1832346787224544,1.1832346787224544,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000063077,RNAseq,98.700717645,98.700717645,125.45978744406248,125.45978744406248,0.0009391056991171899,0.0009391056991171899,1.2986173403325538,1.2986173403325538,1.161194245357407,1.161194245357407,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000022521,RNAseq,51.75471701,51.75471701,57.956213885625,57.956213885625,0.0009391056991171899,0.0009391056991171899,1.31826398367911,1.31826398367911,1.1242744196326977,1.1242744196326977,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000032384,RNAseq,7.300996323,7.300996323,8.220757082312502,8.220757082312502,0.0009391056991171899,0.0009391056991171899,1.081177105820756,1.081177105820756,1.1178978580989827,1.1178978580989827,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000041360,RNAseq,25.64987113,25.64987113,28.969346200937498,28.969346200937498,0.0009391056991171899,0.0009391056991171899,1.1104661806375016,1.1104661806375016,1.1128156583527735,1.1128156583527735,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000028029,RNAseq,62.525434024999996,62.525434024999996,76.16143181124997,76.16143181124997,0.0009391056991171899,0.0009391056991171899,1.0599965210261515,1.0599965210261515,1.0921399558814,1.0921399558814,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000048000,RNAseq,38.841754214999995,38.841754214999995,43.18240769187501,43.18240769187501,0.0009391056991171899,0.0009391056991171899,1.4090943607946869,1.4090943607946869,1.0893472482926194,1.0893472482926194,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000064367,RNAseq,672.5242991499999,672.5242991499999,879.3446273593751,879.3446273593751,0.0009391056991171899,0.0009391056991171899,1.09527645371525,1.09527645371525,1.0773846179171138,1.0773846179171138,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000062949,RNAseq,85.9382655,85.9382655,101.94265857968749,101.94265857968749,0.0009391056991171899,0.0009391056991171899,1.1158504887210916,1.1158504887210916,1.0591817286286682,1.0591817286286682,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000051285,RNAseq,193.94068650000003,193.94068650000003,210.09655635125006,210.09655635125006,0.0009391056991171899,0.0009391056991171899,1.0050227214159488,1.0050227214159488,1.0493597454786245,1.0493597454786245,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000058056,RNAseq,74.741700345,74.741700345,77.41293015312499,77.41293015312499,0.0009391056991171899,0.0009391056991171899,1.1710447624272804,1.1710447624272804,1.0374798158436127,1.0374798158436127,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000049606,RNAseq,29.43639992,29.43639992,32.5255331134375,32.5255331134375,0.0009391056991171899,0.0009391056991171899,1.2298734772587976,1.2298734772587976,1.0118900469950314,1.0118900469950314,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000064294,RNAseq,134.11088405,134.11088405,159.58036926593752,159.58036926593752,0.0019475275859466652,0.0019475275859466652,1.03249517726516,1.03249517726516,1.00959880350458,1.00959880350458,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000026234,RNAseq,269.49987315,269.49987315,307.289025371875,307.289025371875,0.0009391056991171899,0.0009391056991171899,0.9802507029255197,0.9802507029255197,0.974144840472645,0.974144840472645,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000024188,RNAseq,25.769067735,25.769067735,27.7709003740625,27.7709003740625,0.0009391056991171899,0.0009391056991171899,0.9996822858286636,0.9996822858286636,0.9645412387228752,0.9645412387228752,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000026353,RNAseq,109.0766117,109.0766117,122.51872258968748,122.51872258968748,0.0009391056991171899,0.0009391056991171899,1.0115228369511302,1.0115228369511302,0.9568903422951187,0.9568903422951187,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000044573,RNAseq,89.280514185,89.280514185,97.21303918000002,97.21303918000002,0.0009391056991171899,0.0009391056991171899,0.9170576917119208,0.9170576917119208,0.9415900794497208,0.9415900794497208,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000031722,RNAseq,7236.451174,7236.451174,7232.145012343748,7232.145012343748,0.000891015907586499,0.000891015907586499,0.7626407322768578,0.7626407322768578,0.9294115573796707,0.9294115573796707,1.0,1.0,True,1.1945395480596261e-05,1.524756151324541e-05
ENSMUSG00000035469,RNAseq,47.438583640000004,47.438583640000004,49.62634769624999,49.62634769624999,0.0009391056991171899,0.0009391056991171899,0.9238283720241067,0.9238283720241067,0.9240782680282932,0.9240782680282932,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000020863,RNAseq,131.53082890000002,131.53082890000002,147.99710419875,147.99710419875,0.0009391056991171899,0.0009391056991171899,0.8667520084652758,0.8667520084652758,0.9008464762101887,0.9008464762101887,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000039704,RNAseq,37.288718110000005,37.288718110000005,39.69265497468751,39.69265497468751,0.0013593755271592322,0.0013593755271592322,0.9742978318090358,0.9742978318090358,0.8909745962868681,0.8909745962868681,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000003039,RNAseq,128.32637215,128.32637215,145.32300742656253,145.32300742656253,0.0009391056991171899,0.0009391056991171899,0.9001043198073445,0.9001043198073445,0.8893395831400613,0.8893395831400613,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000031060,RNAseq,23.032885425,23.032885425,26.855795543437495,26.855795543437495,0.0009391056991171899,0.0009391056991171899,0.7177611333136394,0.7177611333136394,0.8628970164059168,0.8628970164059168,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000026743,RNAseq,52.213882080000005,52.213882080000005,55.77400219812499,55.77400219812499,0.0009391056991171899,0.0009391056991171899,0.7792397696062079,0.7792397696062079,0.8589915516158004,0.8589915516158004,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000032727,RNAseq,18.899898444999998,18.899898444999998,18.9551169494375,18.9551169494375,0.0019475275859466652,0.0019475275859466652,0.8856133900336302,0.8856133900336302,0.8477933367030723,0.8477933367030723,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000032407,RNAseq,45.134414140000004,45.134414140000004,53.2301512746875,53.2301512746875,0.0009391056991171899,0.0009391056991171899,0.8433904882065308,0.8433904882065308,0.8424628769633505,0.8424628769633505,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000004207,RNAseq,859.70680555,859.70680555,868.5859861718751,868.5859861718751,0.000930972271575002,0.000930972271575002,0.8937449287151741,0.8937449287151741,0.8401520271569789,0.8401520271569789,1.0,1.0,True,1.2964725965737427e-05,1.524756151324541e-05
ENSMUSG00000026740,RNAseq,49.876332985000005,49.876332985000005,55.947413870937496,55.947413870937496,0.0009391056991171899,0.0009391056991171899,0.8083458135658899,0.8083458135658899,0.8142257707200391,0.8142257707200391,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000057181,RNAseq,36.6309698,36.6309698,38.20852451906249,38.20852451906249,0.0009391056991171899,0.0009391056991171899,0.7571041108897035,0.7571041108897035,0.8020502631171368,0.8020502631171368,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000027708,RNAseq,78.92408385,78.92408385,77.4332618546875,77.4332618546875,0.0009391056991171899,0.0009391056991171899,0.7877267323088961,0.7877267323088961,0.7908510710502535,0.7908510710502535,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000021243,RNAseq,116.87909745,116.87909745,120.74414445468753,120.74414445468753,0.0013593755271592322,0.0013593755271592322,0.7863470016873992,0.7863470016873992,0.7847999249153799,0.7847999249153799,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000025364,RNAseq,142.3484381,142.3484381,160.93135520625,160.93135520625,0.0009391056991171899,0.0009391056991171899,0.8354581733599015,0.8354581733599015,0.7780581960331245,0.7780581960331245,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000021149,RNAseq,50.28596963,50.28596963,52.20261334906251,52.20261334906251,0.0009391056991171899,0.0009391056991171899,0.7289475728745314,0.7289475728745314,0.7691382823034878,0.7691382823034878,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000042605,RNAseq,71.83373388000001,71.83373388000001,76.1690427015625,76.1690427015625,0.0009391056991171899,0.0009391056991171899,0.8728582703629537,0.8728582703629537,0.7567952247137149,0.7567952247137149,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000054226,RNAseq,150.5672492,150.5672492,169.48713044500002,169.48713044500002,0.0013593755271592322,0.0013593755271592322,0.6946477472858921,0.6946477472858921,0.7511573157793614,0.7511573157793614,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000024122,RNAseq,36.14732085,36.14732085,40.50859671468749,40.50859671468749,0.0009391056991171899,0.0009391056991171899,0.7454096788132091,0.7454096788132091,0.7471075868509001,0.7471075868509001,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000052428,RNAseq,85.646484715,85.646484715,93.01949581593749,93.01949581593749,0.0013593755271592322,0.0013593755271592322,0.7531066146378727,0.7531066146378727,0.7430896672022975,0.7430896672022975,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000053510,RNAseq,35.214457905,35.214457905,38.8209275625,38.8209275625,0.0019475275859466652,0.0019475275859466652,0.754849303558193,0.754849303558193,0.7341512429448209,0.7341512429448209,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000011960,RNAseq,27.45250169,27.45250169,28.976206346250002,28.976206346250002,0.0009391056991171899,0.0009391056991171899,0.8122645296683924,0.8122645296683924,0.7311109076611928,0.7311109076611928,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000026991,RNAseq,80.258399075,80.258399075,87.55879555312502,87.55879555312502,0.0009391056991171899,0.0009391056991171899,0.6256190253488179,0.6256190253488179,0.7302722311270362,0.7302722311270362,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000026579,RNAseq,502.26380435,502.26380435,524.777166503125,524.777166503125,0.0016034759686940543,0.0016034759686940543,0.7142273506166534,0.7142273506166534,0.7220552609453771,0.7220552609453771,1.0,1.0,True,3.566463533933426e-05,3.826272135743146e-05
ENSMUSG00000020721,RNAseq,22.647640709999997,22.647640709999997,23.092413240625003,23.092413240625003,0.0019475275859466652,0.0019475275859466652,0.7451799037622235,0.7451799037622235,0.659547364287266,0.659547364287266,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000036180,RNAseq,33.939246495000006,33.939246495000006,36.171231511562496,36.171231511562496,0.0009391056991171899,0.0009391056991171899,0.6862514303052835,0.6862514303052835,0.6462927897697286,0.6462927897697286,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000037110,RNAseq,28.620783494999998,28.620783494999998,29.700813139687494,29.700813139687494,0.001932593085439987,0.001932593085439987,0.7849562175475433,0.7849562175475433,0.6175351594816372,0.6175351594816372,1.0,1.0,True,5.0413094442123284e-05,5.1136864677034e-05
ENSMUSG00000026095,RNAseq,19.98813179,19.98813179,21.848000834343747,21.848000834343747,0.0019475275859466652,0.0019475275859466652,0.6687508660834226,0.6687508660834226,0.6158093455915872,0.6158093455915872,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000024096,RNAseq,37.263755825000004,37.263755825000004,37.8005118625,37.8005118625,0.0009391056991171899,0.0009391056991171899,0.5635256851690984,0.5635256851690984,0.5856019383232356,0.5856019383232356,1.0,1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000028797,RNAseq,112.7094583,112.7094583,118.0304665534375,118.0304665534375,0.0019475275859466652,0.0019475275859466652,0.6556310648672627,0.6556310648672627,0.5785555217540936,0.5785555217540936,1.0,1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000031954,RNAseq,37.395369325000004,37.395369325000004,40.749195815625,40.749195815625,0.0013593755271592322,0.0013593755271592322,0.5583457788776272,0.5583457788776272,0.5706108436430155,0.5706108436430155,1.0,1.0,True,2.624290330258801e-05,2.834233556679505e-05
ENSMUSG00000062981,RNAseq,54.154224815000006,54.154224815000006,51.89505545843749,51.89505545843749,0.0009391056991171899,0.0009391056991171899,-0.5455827616148923,-0.5455827616148923,-0.4810386224639499,-0.4810386224639499,-1.0,-1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000015759,RNAseq,74.49250104999999,74.49250104999999,74.89383449406249,74.89383449406249,0.0019475275859466652,0.0019475275859466652,-0.5967339881809121,-0.5967339881809121,-0.5937673009710223,-0.5937673009710223,-1.0,-1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000050697,RNAseq,9.0470508105,9.0470508105,9.184597591187499,9.184597591187499,0.0019475275859466652,0.0019475275859466652,-0.7714781346626661,-0.7714781346626661,-0.6880854708828008,-0.6880854708828008,-1.0,-1.0,True,5.1136864677034e-05,5.1136864677034e-05
ENSMUSG00000032763,RNAseq,49.315263355,49.315263355,51.88398630375,51.88398630375,0.0009391056991171899,0.0009391056991171899,-0.9237793244338781,-0.9237793244338781,-0.9016067914214967,-0.9016067914214967,-1.0,-1.0,True,1.317690501144665e-05,1.524756151324541e-05
ENSMUSG00000042814,RNAseq,14.36372846,14.36372846,14.5696152100625,14.5696152100625,0.0009391056991171899,0.0009391056991171899,-1.00537619888566,-1.00537619888566,-1.010211744494642,-1.010211744494642,-1.0,-1.0,True,1.317690501144665e-05,1.524756151324541e-05
