Edge name,partner1,partner2,Edge Type,Spearman corr pval (metatreatment1),Spearman corr pval (metatreatment2),Spearman corr pval (metatreatment3),Spearman corr pval (metatreatment4),Spearman corr pval (metatreatment5),Spearman corr pval (metatreatment6),Combined corr Pvalue,rho Coefficient (metatreatment1),rho Coefficient (metatreatment2),rho Coefficient (metatreatment3),rho Coefficient (metatreatment4),rho Coefficient (metatreatment5),rho Coefficient (metatreatment6),Mean rho Coefficient,Combined corr FDR,partner1 name,partner1_MedianValue (experiment1),partner1_MedianValue (experiment2),partner1_MeanValue (experiment1),partner1_MeanValue (experiment2),partner1_MedianLog2FoldChange (experiment1),partner1_MedianLog2FoldChange (experiment2),partner1_MeanLog2FoldChange (experiment1),partner1_MeanLog2FoldChange (experiment2),partner2 name,partner2_MedianValue (experiment1),partner2_MedianValue (experiment2),partner2_MeanValue (experiment1),partner2_MeanValue (experiment2),partner2_MedianLog2FoldChange (experiment1),partner2_MedianLog2FoldChange (experiment2),partner2_MeanLog2FoldChange (experiment1),partner2_MeanLog2FoldChange (experiment2),Correlations Consistent,combined Coefficient correlation Direction,partner1_FC_direction,partner2_FC_direction,IfFoldChangeDirectionMatch,PUC,"Final Network Value (0: No edge, 1: Positive edge, -1: Negative edge)"
OTU_261132<==>OTU_272889,OTU_261132,OTU_272889,microbe<==>microbe,0.0013047067113200978,0.28475697986529386,0.0,9.970224922682494e-06,0.39100221895577075,3.971862410081713e-24,0.0,0.5218188529952345,0.5999999999999999,1.0,0.6717040268666393,-0.4999999999999999,0.9999999999999998,0.5489204799769789,0.0,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261132<==>OTU_273737,OTU_261132,OTU_273737,microbe<==>microbe,0.6086838111573349,0.1881204043741873,0.0,0.3392946812730445,0.39100221895577075,3.971862410081713e-24,0.0,-0.08961603139013453,0.6999999999999998,1.0,0.16643317619196554,-0.4999999999999999,0.9999999999999998,0.3794695241336384,0.0,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_273737,10.788510865,7.4660446789999995,11.05199267794,7.36448735704,-0.40885704733809847,-1.4713321802495023,-0.4756829033624845,-1.4259963615856557,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261132<==>OTU_331013,OTU_261132,OTU_331013,microbe<==>microbe,0.08208919983714516,0.623837664781073,0.0,0.363078536314414,0.10408803866182796,3.971862410081713e-24,0.0,-0.2979960762331839,0.29999999999999993,1.0,0.15851779365421634,0.7999999999999998,0.9999999999999998,0.49342028623683865,0.0,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261132<==>OTU_346804,OTU_261132,OTU_346804,microbe<==>microbe,0.4988620152640526,0.504631575468691,0.0,0.5296764597884941,0.623837664781073,3.971862410081713e-24,0.0,0.11820347533632289,0.3999999999999999,1.0,0.1099047362984823,0.29999999999999993,0.9999999999999998,0.48801803527246745,0.0,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_346804,4.245999263,3.3010460495,4.4044536923,3.2146805781800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261132<==>OTU_539647,OTU_261132,OTU_539647,microbe<==>microbe,0.010859264163796937,0.39100221895577075,0.04034313006075297,0.06158117445251031,0.39100221895577075,0.1881204043741873,0.0019767215200351064,0.4253362452973423,-0.4999999999999999,0.8947368421052632,0.31923880751481964,-0.4999999999999999,0.6999999999999998,0.2232186491529042,0.005166602498999001,OTU_261132,8.684250223500001,5.006799574,11.737620922699996,5.888630666379999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_539647,5.171715122,1.9463486075,18.357911160140006,9.018520662519997,-2.4275537333631756,-4.855282679737,-2.089490879705594,-4.176614574625224,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_268063,OTU_261142,OTU_268063,microbe<==>microbe,0.0005690415969162195,0.7470600781046621,0.0,0.005144348437956361,0.39100221895577075,3.971862410081713e-24,0.0,0.5530947182609512,0.19999999999999996,1.0,0.46256720862341577,0.4999999999999999,0.9999999999999998,0.619276987814061,0.0,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_268063,9.492229754,4.7571697545,11.953729161220002,6.09553655024,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_268492,OTU_261142,OTU_268492,microbe<==>microbe,0.14574812713097304,0.504631575468691,0.0,0.5217781069440846,0.623837664781073,3.971862410081713e-24,0.0,0.2510513924074965,-0.3999999999999999,1.0,0.11200861143678115,-0.29999999999999993,0.9999999999999998,0.2771766673073796,0.0,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_272758,OTU_261142,OTU_272758,microbe<==>microbe,0.7340873731218747,0.28475697986529386,0.0,0.3199512223130308,0.49253578170279755,3.971862410081713e-24,0.0,0.05952967727825783,0.5999999999999999,1.0,-0.17312459561545918,-0.41039134083406165,0.9999999999999998,0.3460022901381228,0.0,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272758,3.663797875,1.944208134,3.9828036681199994,2.04468579994,-0.40885704733809847,-1.4713321802495023,-0.4756829033624845,-1.437466277217841,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_272889,OTU_261142,OTU_272889,microbe<==>microbe,0.15267203474965707,0.623837664781073,0.0,0.00010986732020513922,0.1881204043741873,3.971862410081713e-24,0.0,0.24694657214113422,0.29999999999999993,1.0,0.6071967709301825,-0.6999999999999998,0.9999999999999998,0.4090238905118861,0.0,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_331013,OTU_261142,OTU_331013,microbe<==>microbe,0.13710602431784508,0.03738607346849874,0.0,0.5615119747440533,0.28475697986529386,3.971862410081713e-24,0.0,-0.2563797374624865,0.8999999999999998,1.0,0.10157332215444057,0.5999999999999999,0.9999999999999998,0.5575322641153256,0.0,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_349246,OTU_261142,OTU_349246,microbe<==>microbe,0.06586719528088647,0.623837664781073,0.0,0.7318774718844131,0.7470600781046621,3.971862410081713e-24,0.0,0.31438457617937815,0.29999999999999993,1.0,-0.06004321235218237,-0.19999999999999996,0.9999999999999998,0.3923902273045326,0.0,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261142<==>OTU_4468805,OTU_261142,OTU_4468805,microbe<==>microbe,0.1741812817256483,0.7470600781046621,0.00481823046819857,0.6238320734511087,0.623837664781073,0.03738607346849874,0.005538899381381957,0.23499723269736253,-0.19999999999999996,0.9746794344808963,0.08586213202665471,-0.29999999999999993,0.8999999999999998,0.2825897998674856,0.01382708255764889,OTU_261142,5.446128784,2.634110496,6.540227916660001,3.21721441824,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_4468805,6.059109138,2.5945564369999996,21.393346648979996,5.78409951064,-0.83091783394874,-1.047859338496742,-1.4068867563234557,-0.6155914549393922,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_261590<==>OTU_268492,OTU_261590,OTU_268492,microbe<==>microbe,0.13682638465682578,0.623837664781073,0.16537039580601628,0.14530953876136998,0.03738607346849874,0.05766888562243725,0.021167247150873,-0.25655621898560776,0.29999999999999993,-0.7254762501100117,-0.2513161547520418,-0.8999999999999998,0.8660254037844387,-0.16122053667720374,0.04768616343118014,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_261590<==>OTU_270200,OTU_261590,OTU_270200,microbe<==>microbe,4.0841722773028374e-08,0.03738607346849874,0.16537039580601628,6.500467640792911e-05,0.03738607346849874,0.6284870813264671,2.096233468329199e-10,0.7768925793607032,0.8999999999999998,0.7254762501100117,0.6226067249556515,0.8999999999999998,0.29617443887954625,0.7035249988843187,5.914886480594187e-10,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,OTU_270200,6.8403159344999995,4.5484471065,76.8298013785,26.82832044482,1.4367054271064919,1.2546164029888545,1.252545385681453,1.695173379684912,True,1.0,1.0,1.0,1.0,1,1.0
OTU_261590<==>OTU_272889,OTU_261590,OTU_272889,microbe<==>microbe,0.31919828785659515,0.28475697986529386,0.16537039580601628,0.14517734986798775,0.03738607346849874,0.05766888562243725,0.04250557259493216,-0.17339006442236443,-0.5999999999999999,-0.7254762501100117,-0.25139606756106,-0.8999999999999998,0.8660254037844387,-0.2973728297181662,0.08811576512522462,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_261590<==>OTU_297143,OTU_261590,OTU_297143,microbe<==>microbe,0.000741543852004851,0.08858700531354387,0.18169011381620928,8.613899162941847e-06,0.504631575468691,0.05766888562243725,4.0025938774701097e-07,0.5434396801499151,0.8207826816681233,0.7071067811865475,0.675186375289657,0.3999999999999999,0.8660254037844387,0.6687568203464469,1.1171418732640456e-06,OTU_261590,1804.3774875,294.5813822,6038.044143480599,1706.2405067377997,4.206026236161983,5.099343623351149,3.561412665162426,1.5800798164294492,OTU_297143,3.519432128,2.16751315,32.076787670120005,12.55906496844,0.5984303752438085,1.6574858231015959,0.800700709520859,1.8537428527065842,True,1.0,1.0,1.0,1.0,1,1.0
OTU_262104<==>OTU_264155,OTU_262104,OTU_264155,microbe<==>microbe,0.17268413183657744,0.061343779336694805,0.0,0.41536968266620555,0.5528147466433507,3.971862410081713e-24,0.0,0.2357935622738903,-0.8603090020146067,1.0,-0.14213322934031278,0.3590924232298039,0.9999999999999998,0.26540729235812904,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>OTU_265011,OTU_262104,OTU_265011,microbe<==>microbe,0.21817227015687368,0.5810906728217108,0.0,0.3837037948870907,0.45018485575210093,3.971862410081713e-24,0.0,0.21348857919389014,0.3354101966249684,1.0,-0.1519010025056475,0.4472135954999579,0.9999999999999998,0.4740352281355282,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_265011,14.669009845000001,2.443092677,20.082217493700004,4.24806302218,-0.46992405199094206,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>OTU_272092,OTU_262104,OTU_272092,microbe<==>microbe,0.01496070887029577,0.21516994256955005,0.0,0.3139316023996436,0.7405819415910722,3.971862410081713e-24,0.0,-0.40804590703127636,0.6708203932499368,1.0,0.1752580240299019,0.20519567041703082,0.9999999999999998,0.44053803011093223,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272092,8.568399598,6.586518164999999,14.13593111322,8.69336654584,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>OTU_272758,OTU_262104,OTU_272758,microbe<==>microbe,0.23865145112197503,0.1176137608734582,0.0,0.4629068931687331,0.05385421772754211,3.971862410081713e-24,0.0,0.20449319349090375,-0.7826237921249263,1.0,0.12822339494714655,-0.8720815992723809,0.9999999999999998,0.11300186617345714,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272758,3.663797875,1.944208134,3.9828036681199994,2.04468579994,-0.40885704733809847,-1.4713321802495023,-0.4756829033624845,-1.437466277217841,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>OTU_320249,OTU_262104,OTU_320249,microbe<==>microbe,0.021020178190961657,0.717685644210786,0.0,0.27719767805150913,0.39100221895577075,3.971862410081713e-24,0.0,0.3886963752086969,0.22360679774997896,1.0,0.18887504437735664,0.4999999999999999,0.9999999999999998,0.5501963695560054,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_320249,5.226943867999999,6.4699183765,5.678868275420001,6.391769246059999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,True,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>OTU_331013,OTU_262104,OTU_331013,microbe<==>microbe,0.027322647756942438,0.040519326353834,0.0,0.4904625403596157,0.1881204043741873,3.971862410081713e-24,0.0,0.3729982745294116,-0.8944271909999159,1.0,-0.12050987243288787,0.6999999999999998,0.9999999999999998,0.34301020184943454,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>OTU_4345268,OTU_262104,OTU_4345268,microbe<==>microbe,0.1874100028664858,0.5810906728217108,0.0,0.32455358077980045,0.623837664781073,3.971862410081713e-24,0.0,0.22816371636573612,-0.3354101966249684,1.0,-0.1715102993679294,0.29999999999999993,0.9999999999999998,0.3368738700621397,0.0,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_4345268,3.663797875,2.0069636795,3.6004347562000003,2.4124621407,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_262104<==>fasting leptin,OTU_262104,fasting leptin,microbe<==>pheno,0.030800025019925167,0.040519326353834,0.00481823046819857,0.004094207065840654,0.623837664781073,0.1881204043741873,8.473670883296645e-05,-0.36558213586537514,-0.8944271909999159,-0.9746794344808963,-0.47318083366835745,-0.29999999999999993,0.6999999999999998,-0.38464493250242415,0.00100346102565355,OTU_262104,3.3626688615,2.4900460435,7.674620798419998,5.161877522000001,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,fasting leptin,13.78525,25.403104,16.00261249,31.964109823999998,1.9296877859319501,2.7617670199561326,1.413890126751636,3.2661279873012994,False,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_264155<==>OTU_268492,OTU_264155,OTU_268492,microbe<==>microbe,0.23201847214122723,0.43376615616902786,0.0,0.022547896999602444,0.21889398131323168,3.971862410081713e-24,0.0,0.2073472845025031,-0.46169025843831935,1.0,-0.38456582199664396,0.6668859288553501,0.9999999999999998,0.3379961888204816,0.0,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264155<==>OTU_272889,OTU_264155,OTU_272889,microbe<==>microbe,0.409242560355761,0.21889398131323168,0.0,0.6502534028104675,0.49253578170279755,3.971862410081713e-24,0.0,-0.14398911341741083,0.6668859288553501,1.0,-0.07940279852394481,0.41039134083406165,0.9999999999999998,0.47564755962467603,0.0,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264155<==>OTU_331013,OTU_264155,OTU_331013,microbe<==>microbe,0.7500000476367035,0.05385421772754211,0.0,0.7265277439488842,0.08858700531354387,3.971862410081713e-24,0.0,-0.05584599729551993,0.8720815992723809,1.0,0.06128842983875524,0.8207826816681233,0.9999999999999998,0.6163844522472899,0.0,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_331013,10.04233967,11.46265556,11.29345336002,11.752879847860005,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264155<==>OTU_346804,OTU_264155,OTU_346804,microbe<==>microbe,0.46597024893481853,0.7405819415910722,0.0,0.05392170143011814,0.32172333582430024,3.971862410081713e-24,0.0,-0.12735418646712052,0.20519567041703082,1.0,0.3286227238020876,0.5642880936468347,0.9999999999999998,0.495125383566472,0.0,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_346804,4.245999263,3.3010460495,4.4044536923,3.2146805781800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264155<==>OTU_349246,OTU_264155,OTU_349246,microbe<==>microbe,0.18737027817857335,0.32172333582430024,0.0,0.0496399289628446,0.5528147466433507,3.971862410081713e-24,0.0,-0.2281837183438592,0.5642880936468347,1.0,-0.33434027727410537,0.3590924232298039,0.9999999999999998,0.3934760868764456,0.0,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_349246,4.589839102,1.9950060244999999,4.772707773960001,2.1505618720399995,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264155<==>OTU_4468805,OTU_264155,OTU_4468805,microbe<==>microbe,0.012361229512308492,0.32172333582430024,0.00481823046819857,0.6399670657660144,0.05385421772754211,0.03738607346849874,9.815032495638476e-05,0.4184494698205389,-0.5642880936468347,0.9746794344808963,-0.08190480426362112,0.8720815992723809,0.8999999999999998,0.41983626761056003,0.00026776554169135735,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_4468805,6.059109138,2.5945564369999996,21.393346648979996,5.78409951064,-0.83091783394874,-1.047859338496742,-1.4068867563234557,-0.6155914549393922,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264155<==>OTU_631764,OTU_264155,OTU_631764,microbe<==>microbe,0.11020360638205252,0.05385421772754211,0.21889398131323168,0.0007784835502584067,0.5528147466433507,0.10408803866182796,0.000863028929613113,-0.27474253033971713,-0.8720815992723809,-0.6668859288553501,-0.541635035669466,-0.3590924232298039,-0.7999999999999998,-0.5857395862277863,0.0023025298420417295,OTU_264155,1.6346187085000001,1.7463964745,1.6371746926600002,1.9798884279400004,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_631764,25.362316030000002,10.253442755,88.44837787946,26.480515251239993,1.422900867766205,0.14988018586442783,1.1974788742531315,0.5493117275049151,True,-1.0,-1.0,1.0,-1.0,1,-1.0
OTU_264225<==>OTU_265011,OTU_264225,OTU_265011,microbe<==>microbe,0.3781292030744623,0.1881204043741873,0.0,0.10264395731636852,0.1176137608734582,3.971862410081713e-24,0.0,0.15366828172205302,-0.6999999999999998,1.0,0.2805033258058474,0.7826237921249263,0.9999999999999998,0.41946589994213773,0.0,OTU_264225,9.326914476,5.563211856000001,9.428279033340003,5.70465834806,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_265011,14.669009845000001,2.443092677,20.082217493700004,4.24806302218,-0.46992405199094206,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264225<==>OTU_272889,OTU_264225,OTU_272889,microbe<==>microbe,0.01823163190623214,0.1881204043741873,0.0,0.34293314371832107,0.623837664781073,3.971862410081713e-24,0.0,-0.3969269972551314,-0.6999999999999998,1.0,0.16520095369068002,0.29999999999999993,0.9999999999999998,0.22804565940592472,0.0,OTU_264225,9.326914476,5.563211856000001,9.428279033340003,5.70465834806,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264225<==>OTU_346804,OTU_264225,OTU_346804,microbe<==>microbe,0.6485427641230571,3.971862410081713e-24,0.0,0.5271580431967757,0.504631575468691,3.971862410081713e-24,0.0,0.07981780036347565,-0.9999999999999998,1.0,0.11057389355102584,-0.3999999999999999,0.9999999999999998,0.13173194898575027,0.0,OTU_264225,9.326914476,5.563211856000001,9.428279033340003,5.70465834806,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_346804,4.245999263,3.3010460495,4.4044536923,3.2146805781800003,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264225<==>OTU_460611,OTU_264225,OTU_460611,microbe<==>microbe,0.6826735395344508,0.5594043441634877,0.0,0.47456166207102457,0.1176137608734582,3.971862410081713e-24,0.0,0.07161479178073436,0.35355339059327373,1.0,-0.12493241115534248,0.7826237921249263,0.9999999999999998,0.5138099272239319,0.0,OTU_264225,9.326914476,5.563211856000001,9.428279033340003,5.70465834806,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_460611,0.0,0.0,4.434904770239999,9.00703757618,-0.46992405199094206,-1.4656424379909239,-1.3986153771315213,-0.7080242775889175,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264225<==>OTU_549756,OTU_264225,OTU_549756,microbe<==>microbe,0.003878764098315194,0.504631575468691,0.21889398131323168,0.7483375429090025,0.45018485575210093,0.03738607346849874,0.011153379235580973,0.4756457738237418,-0.3999999999999999,0.6668859288553501,0.05622972887543914,0.4472135954999579,0.8999999999999998,0.3576625045090815,0.026708383105459907,OTU_264225,9.326914476,5.563211856000001,9.428279033340003,5.70465834806,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,OTU_549756,3.290666245,0.004936729,17.81535277006,8.373202250379999,-1.7226681011687912,-6.607103204853517,-0.6959764882710424,-4.796194353547807,False,1.0,-1.0,-1.0,1.0,1,1.0
OTU_264846<==>OTU_266946,OTU_264846,OTU_266946,microbe<==>microbe,9.246503897057029e-08,0.623837664781073,0.03738607346849874,3.336135884681848e-08,0.623837664781073,0.03738607346849874,3.322459297487076e-13,0.7640796041030923,0.29999999999999993,0.8999999999999998,0.77994117588253,-0.29999999999999993,0.8999999999999998,0.5573367966642703,9.545110020853234e-13,OTU_264846,8.737080147499999,7.5348659145,12.355550887699998,9.84416245922,3.37444022907654,3.7447870673362837,2.5033240082937334,3.7865420716807514,OTU_266946,11.99125087,10.08277615,17.26186317256,15.701201727120003,3.776105069282231,3.052339400281177,2.1428546913928375,2.2990394921447024,False,1.0,1.0,1.0,1.0,1,1.0
OTU_264846<==>OTU_268492,OTU_264846,OTU_268492,microbe<==>microbe,0.02498566830510889,0.623837664781073,0.05385421772754211,7.266020890224828e-05,0.623837664781073,0.28475697986529386,9.338993281829479e-05,-0.37843137254901965,0.29999999999999993,-0.8720815992723809,-0.6194045914105656,-0.29999999999999993,-0.5999999999999999,-0.4116529272053276,0.00025511698779180923,OTU_264846,8.737080147499999,7.5348659145,12.355550887699998,9.84416245922,3.37444022907654,3.7447870673362837,2.5033240082937334,3.7865420716807514,OTU_268492,5.249284597,3.934756285,6.559242448260001,5.298592600839999,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
OTU_264846<==>OTU_272889,OTU_264846,OTU_272889,microbe<==>microbe,0.10825768691559998,0.28475697986529386,0.05385421772754211,0.03730980263978392,0.623837664781073,0.28475697986529386,0.015670114800009877,-0.276196148678636,-0.5999999999999999,-0.8720815992723809,-0.35337019586805335,0.29999999999999993,-0.5999999999999999,-0.4002746573031784,0.03667056444097874,OTU_264846,8.737080147499999,7.5348659145,12.355550887699998,9.84416245922,3.37444022907654,3.7447870673362837,2.5033240082937334,3.7865420716807514,OTU_272889,3.4162112325000002,2.6424382855,4.207347921160001,3.01581512572,-0.40885704733809847,-1.4656424379909239,-0.4756829033624845,-0.7080242775889175,False,-1.0,1.0,-1.0,-1.0,1,-1.0
