Network,Node,Degree,BiBC
7797,OTU_297143,14,41.368913520932686
9649,OTU_273737,14,21.4891021221155
7199,OTU_170950,17,29.699209563289266
9707,OTU_176154,17,30.263582986799776
8234,OTU_1995182,15,31.861704743933167
7197,OTU_309916,14,45.7190766614744
8627,OTU_185222,13,28.979655618308183
8221,OTU_194151,17,40.37563491719843
8294,OTU_193064,12,23.248633499731884
8941,OTU_180362,15,31.755956920840482
6517,OTU_259993,17,37.90087265055048
8256,OTU_4345268,18,32.85202894800421
8467,OTU_191274,14,26.761780161640473
8932,OTU_261132,19,36.02093831553665
8705,OTU_264155,20,29.47784147826717
7694,OTU_261132,15,32.205647950995576
8056,OTU_198194,15,35.28506648234477
9331,fasting leptin,19,29.478611617141016
8521,OTU_191616,16,34.91857660313543
8750,OTU_539647,17,26.650824179049046
8562,OTU_4448052,17,39.13380815562482
8728,OTU_272092,16,34.6295579993336
7573,OTU_297143,22,29.863868638914063
8528,OTU_262104,13,33.036757579365954
7033,OTU_203713,19,41.33840263527844
7655,OTU_197099,12,26.648323965560454
6739,OTU_166911,16,31.288096735229615
7689,OTU_264846,16,28.34631765698195
7079,OTU_1995182,16,28.78256960430873
8196,OTU_539647,14,34.0716146238037
9038,OTU_261142,17,33.22858951133721
8860,OTU_198209,15,35.34734710016152
6277,OTU_331013,21,32.44184781077195
9527,OTU_549756,19,38.16052682697426
9188,OTU_198194,19,43.78641457572513
7906,OTU_264155,17,32.03155450612712
6019,OTU_265011,19,27.615653659659372
8855,OTU_320249,12,37.221929078422214
8199,OTU_193064,17,27.367719934863892
8556,OTU_268063,12,26.63972568950021
7016,OTU_1995182,19,31.844745285649168
7274,OTU_268063,15,35.02236509744923
9090,OTU_262104,20,33.772991471948416
8317,OTU_631764,20,35.19888138654581
8214,OTU_539647,15,41.52286500934941
7337,fed glucose,17,28.266976152502483
7869,OTU_1995182,20,32.531065586460315
9483,OTU_272889,15,35.47118721062221
9145,fasting insulin,20,32.016224944692475
9093,OTU_265011,14,37.00164206753153
7835,OTU_196191,13,26.24687092609599
8293,OTU_269037,18,42.46020923520925
6896,OTU_264846,12,29.24568194962931
9066,OTU_4448052,13,27.89001158680516
6497,fasting glucose from GTT,15,26.929091840392168
7567,fasting insulin,17,32.36844689236107
9225,OTU_191274,18,43.646184746116404
9134,OTU_194151,14,29.327435783432556
8593,OTU_264155,16,39.69179769748659
8934,fasting glucose from HOMA serum,21,34.24312488019752
9365,OTU_193064,16,31.011887334223736
9590,OTU_203713,12,26.494931743223738
8722,OTU_229452,15,38.271780056457075
7994,OTU_264846,15,39.833907380702094
9123,fasting glucose from GTT,23,50.11937213829636
9347,OTU_185177,17,26.168062765104754
7355,OTU_268063,18,48.39695013000646
9764,OTU_1995182,20,27.168803084170722
8205,OTU_349246,19,38.555835144836045
5995,OTU_230268,16,32.24823641478105
8340,OTU_268063,15,30.387638336260306
8988,OTU_170950,17,31.05238971818811
8485,OTU_4448052,19,34.970308043489176
6614,OTU_460611,17,38.982979125277964
8904,OTU_134762,15,34.671039725705576
9268,OTU_182764,20,35.26737079233714
7771,OTU_273737,15,31.42017278237834
7509,OTU_229452,18,39.73220150382106
7531,OTU_268492,19,39.292346142475736
9943,OTU_264846,17,34.11896609799022
7832,OTU_1902400,15,38.46918426430812
8820,OTU_261590,17,29.075859574945934
6674,GTT-AUC,13,33.81958776265463
8613,OTU_261016,13,33.29251024153082
8924,OTU_198209,17,27.214806486942713
8039,fed glucose,16,31.358993414566168
9206,OTU_349246,14,25.482628910078745
7512,OTU_272889,15,28.990714214231865
9905,OTU_264155,15,34.82835582460199
6095,OTU_349246,21,28.052882580357682
7651,OTU_194151,11,40.93541870520135
8182,OTU_324013,16,35.60483402073021
7393,OTU_297143,15,32.54261348973316
9847,OTU_170950,14,33.649254601644934
8589,OTU_264846,17,24.434277996087452
8734,OTU_297143,17,36.11736171526995
8154,OTU_170950,16,44.275460857773524
8188,OTU_460611,15,32.40744246551521
7941,OTU_4448052,20,29.68694173716386
9165,OTU_261016,14,36.14868484628549
8557,fasting glucose from HOMA serum,16,33.988017313148575
7672,OTU_194151,15,43.21400474095918
8594,OTU_182764,17,34.03252517149508
7723,OTU_269037,15,31.368244054993262
8123,OTU_176154,18,44.95423340382126
8270,OTU_1902400,15,35.4426282274657
9683,OTU_170950,18,33.935311119721916
8619,OTU_191067,15,28.008908674857942
7377,OTU_230268,17,32.29897541529827
8713,OTU_460611,17,34.815428797781756
7677,OTU_268063,16,43.064819741661914
7549,OTU_191067,18,32.726880880557374
9240,OTU_1902400,15,25.12899338412297
8791,OTU_272889,14,37.811607344753654
7195,OTU_185222,19,34.05206379948227
7691,OTU_270200,13,26.398803724655114
8046,fasting glucose from HOMA serum,14,32.55003981201988
9800,OTU_4448052,18,34.8846444748922
7051,OTU_264734,14,25.250718927615218
8361,OTU_273737,20,40.23095561387445
7277,OTU_346804,14,36.750519680568246
7057,OTU_191616,17,39.20226877031674
6736,OTU_193064,18,26.156213166591424
6017,OTU_191274,22,47.403050742853736
8314,OTU_272758,18,52.407658467513336
9244,OTU_259506,16,35.87890910520811
8045,OTU_191067,18,36.69453750481772
8910,OTU_264846,21,52.9075174937743
9320,OTU_273737,16,35.278054670236685
8254,GTT-AUC,18,28.7471999258276
8993,OTU_297143,14,34.2203743013714
6336,OTU_191067,17,28.295360611405155
9015,OTU_191811,15,36.32921913297067
8795,OTU_1129461,24,50.11208403899997
8598,OTU_445144,19,29.811931550834096
8072,OTU_264734,16,28.679315029954424
9820,OTU_273737,17,33.61869146294131
8076,OTU_346804,16,31.15153793943401
8430,OTU_230268,14,25.408685194458858
6918,OTU_264734,19,38.52652853090837
5838,OTU_187962,20,40.1677645374772
9802,OTU_185222,16,28.27964195456869
7676,OTU_261142,15,27.928673271173267
9004,OTU_261142,17,32.24995059624721
8550,OTU_185222,19,43.28953318105742
8662,OTU_187962,18,28.047699779232357
8429,OTU_182712,17,36.66449081677412
7318,fasting glucose from GTT,19,37.7280036997597
6993,fed glucose,15,39.77884234278389
7687,OTU_259506,20,39.65469821398452
8013,OTU_187962,15,30.847697945616282
7477,OTU_191616,14,28.657726279568372
9901,OTU_185222,17,26.588033178551754
7254,OTU_197099,14,39.89482931834064
9961,Body weight,14,39.96161239281945
7558,OTU_188225,18,35.419479727359
8025,fed glucose,15,25.17364365686214
8047,OTU_206324,17,29.615502954966505
8836,OTU_264734,16,41.32854305131368
8106,OTU_268492,15,32.99273489668227
6496,OTU_170950,16,31.8154110548595
9888,OTU_4448052,14,28.056856913726126
8678,OTU_193064,16,26.015119656460385
9965,OTU_297143,21,24.881956854486734
8514,OTU_331013,15,28.21098566208474
8392,OTU_324013,18,44.21412152748501
9784,OTU_191811,14,24.886805907221504
8419,OTU_268492,19,31.89370398426914
7630,OTU_297143,14,27.974441032886517
8335,OTU_179703,20,36.94823640057015
8210,OTU_174320,20,39.968622418262484
8974,OTU_129394,14,37.102885125299345
7417,OTU_182764,19,40.068053520939564
7716,OTU_324013,17,39.35004306876239
9126,fasting glucose from GTT,13,30.571785443944872
8503,fed glucose,18,43.85271464823895
7570,OTU_193672,14,27.140647667931773
7937,OTU_261590,20,52.80276527162587
9964,OTU_191616,20,47.14326970590773
8008,OTU_191616,21,45.28847693824086
8505,OTU_268063,18,46.94132934044604
6495,OTU_261016,17,35.45056771759767
9522,OTU_288680,13,28.843642349222822
8785,GTT-AUC,18,38.562095513867284
9107,OTU_1995182,20,38.10079405325518
8157,OTU_264225,17,48.67890972613794
7534,OTU_194151,23,36.28090731052758
7414,GTT-AUC,16,32.17788770110748
7115,OTU_191274,17,42.379638101051874
7772,OTU_331013,13,26.525237814525397
9310,OTU_460611,18,29.032165843983687
7610,OTU_259993,15,29.97436728778768
6658,OTU_539647,19,30.41894402266695
8990,fasting glucose from HOMA serum,18,32.34764891541207
9642,OTU_188225,17,38.87027622360441
8897,OTU_188225,16,28.068230028485452
7177,OTU_196191,16,28.36707379201539
9805,OTU_194151,18,34.29334019893455
9058,OTU_185177,15,31.796043581947156
8896,OTU_445144,17,48.1148869709134
7232,OTU_324013,17,27.72953157523591
9701,OTU_264225,18,33.12171839684224
8533,OTU_346804,20,42.208695239229286
9245,OTU_193064,18,25.038863333188946
6714,OTU_174320,18,27.790298690328058
8316,OTU_309916,19,25.32730188198454
8487,OTU_539647,12,35.989811342133
9097,OTU_191616,20,41.09590500308739
6219,OTU_4345268,20,48.146911499126944
6858,OTU_261016,21,52.333308876403656
7773,OTU_194151,19,42.69356973659698
9348,120min glucose,14,39.81291743153875
7951,OTU_631764,14,29.704807322880065
6974,OTU_1995182,17,28.467955427785142
9429,OTU_324013,15,35.965855234663294
6696,OTU_265011,14,32.67257464309221
9007,OTU_185177,16,32.20060725222491
7098,OTU_268063,13,35.957033346148066
7597,OTU_206324,18,39.48952634912394
9473,OTU_1902400,16,32.148415678318926
8260,OTU_349246,23,60.02902301068624
8107,OTU_297143,16,40.42744499652401
8654,OTU_549756,17,48.82789181354181
8649,OTU_129394,24,42.51137648237593
9307,OTU_134762,15,26.595710076854235
8585,OTU_187233,14,31.724950907121183
7897,OTU_272758,15,25.801029348226145
7577,OTU_182764,24,29.390006312916537
7735,OTU_309916,17,37.84766403684259
7014,OTU_261590,16,37.14147916761042
8466,OTU_268063,15,42.710080309529125
7231,OTU_261132,20,42.37480564241411
9668,OTU_272889,15,23.494493951181262
8007,OTU_265011,14,31.19460157896361
8830,OTU_203713,16,34.048996772061834
8621,OTU_309916,18,42.78723140421259
7611,OTU_344703,13,28.267517214915912
7863,OTU_187962,19,30.075851899306727
8915,OTU_1129461,15,32.52365721195212
9024,OTU_182712,14,30.243313761657177
8215,OTU_1129461,15,24.03563769306031
9868,OTU_324888,17,33.05726589458014
8981,HOMA-IR,26,49.6744826186347
6338,fasting insulin,16,25.52228882228881
6518,OTU_346804,18,32.86625700791237
7932,OTU_230268,18,43.38996139137783
7650,OTU_288680,16,31.827919111780684
7950,OTU_191274,15,28.56379552039956
7456,OTU_193064,14,32.003641168772724
7096,OTU_297143,15,30.76830994700894
7913,OTU_206324,24,45.03366905198504
6337,OTU_261016,18,35.55345313441291
8297,OTU_129394,18,34.6495384411501
8233,fed glucose,13,40.038689993581315
8509,OTU_187962,17,32.62701443853854
7719,OTU_266946,17,29.206370770612256
6457,OTU_185222,16,28.581006326012705
6417,GTT-AUC,16,36.5187781557818
7978,OTU_259506,20,33.5987709928793
8502,OTU_1902400,12,27.935689813121687
8682,120min glucose,15,31.81523768199464
8480,OTU_196191,17,28.104475269412365
7972,OTU_272092,21,31.317873292521647
8927,OTU_346804,12,30.422255202559782
9630,OTU_324888,13,35.61478902479545
7837,OTU_203713,18,37.87796456770076
8135,OTU_297143,18,41.203692484659065
7633,OTU_264734,16,30.953955437058813
9408,OTU_4468805,17,32.47914901856043
8809,OTU_259506,17,25.83569895876398
9428,OTU_206324,13,28.39502578060626
7369,OTU_197099,15,41.83922826829178
9790,OTU_176154,15,38.24074107437115
7767,OTU_1129461,18,31.35830764814781
7896,OTU_549756,12,27.89260363819186
9509,OTU_331013,18,33.1868929929195
6815,OTU_264846,20,30.235660522827718
8151,OTU_179703,18,48.97164684562608
7865,OTU_346804,14,34.795236191935814
8901,OTU_268063,20,38.56107029394181
8499,OTU_191067,16,24.918203672869538
6716,HOMA-IR,18,38.33793581360688
9443,OTU_264846,23,38.54165490082675
8894,OTU_344703,15,27.72763099929341
7136,OTU_196191,16,37.137777060303044
8827,OTU_631764,16,31.340423604710736
9064,OTU_193672,16,47.133511297070434
7588,OTU_272889,21,59.227615154733655
6676,OTU_262104,16,25.75952481321643
8676,OTU_1902400,14,25.77587703675834
7018,OTU_460611,14,29.20824424420196
9466,GTT-AUC,15,39.27747338089145
8595,OTU_1902400,15,31.84093141665123
9152,OTU_174320,20,36.789665265196774
8601,OTU_187962,16,35.26504378523036
8704,OTU_264155,16,29.112618238314823
8849,OTU_187233,16,31.323086383449493
8490,OTU_170950,18,44.56797719668403
9489,fasting glucose from GTT,18,33.279115765555424
9531,OTU_349246,16,33.12632861959387
8646,OTU_297143,15,39.42072418039778
9840,OTU_185222,17,27.1846223272709
6617,OTU_4468805,20,34.41476123616894
7614,OTU_129394,18,34.434662069956204
6859,OTU_268063,15,32.65902834695403
7276,OTU_259993,18,34.53486754044032
8854,OTU_268063,18,33.56691195633013
8574,OTU_187233,20,43.66101799604058
8551,OTU_264734,21,42.19737234128107
7850,OTU_1902400,17,33.137219765995525
7297,OTU_191811,19,37.21292821560148
8565,OTU_539647,17,41.85220613243569
8217,GTT-AUC,18,31.55558151559632
7957,OTU_185177,17,39.14470402423058
9584,OTU_344703,16,39.831290765739546
6699,OTU_4345268,13,30.206184278211133
8417,OTU_1129461,12,29.61138099538994
7829,GTT-AUC,15,24.544823432725586
7878,OTU_349246,18,37.32116881338857
7252,OTU_266946,15,35.70067830327797
7654,OTU_264734,16,41.33277560349738
9191,OTU_264225,19,39.13120938437235
9664,OTU_185222,13,33.46421826654024
8327,OTU_264155,19,34.694954536366396
7852,OTU_180362,12,33.56534160284163
5858,OTU_185177,18,28.645916573393347
8755,OTU_259506,19,28.390906294427968
8136,OTU_259506,16,25.95952571343944
8599,OTU_188225,22,41.99365180854961
9567,OTU_261590,17,36.01616612231937
9113,OTU_259506,15,24.234885248623627
9604,OTU_180362,15,22.614654153895636
8207,OTU_261016,14,28.263464543699783
9053,OTU_445144,19,26.99085196623126
6835,OTU_264846,16,24.35105233603686
8329,OTU_193672,18,27.813948055354686
7278,OTU_349246,16,34.95315531017544
7279,OTU_268063,19,29.337302708097898
7114,OTU_196191,19,35.841461690446096
9627,OTU_272889,17,26.635589263677502
7479,OTU_229452,15,32.06892315993122
9801,OTU_320249,19,37.61060472129088
9645,OTU_191067,18,37.13236619417737
9572,OTU_272889,19,36.17491721028844
8479,OTU_229452,15,30.52635437087797
9812,fasting glucose from GTT,16,24.467572726364292
8844,OTU_187233,18,29.045465538073902
9592,OTU_270200,21,39.95105556081498
6917,OTU_176154,17,33.20784659931586
7450,OTU_180362,20,32.878514344721154
8869,OTU_272758,15,38.45201554103157
8425,OTU_134762,15,29.85430235787755
6678,OTU_1995182,12,23.875154448234955
6377,OTU_272092,19,28.718477552345508
9215,OTU_1129461,17,40.21685850168588
8087,OTU_185177,14,23.808294401552242
9744,OTU_180362,19,31.18949134418362
8171,OTU_4468805,19,46.57546987827569
6897,OTU_230268,15,28.923044005171484
9131,OTU_185222,24,68.30932516280977
9583,OTU_346804,17,48.84307320818164
8092,OTU_344703,19,31.98603705787044
7159,OTU_193064,16,40.25753386153343
9828,OTU_331013,15,33.07831911339587
7627,OTU_297143,14,23.51544416453858
8148,OTU_191811,19,38.523005404281506
8074,OTU_268063,16,27.666387417640628
8644,OTU_460611,14,28.761594053808533
8754,OTU_266946,21,45.541142560787755
9202,OTU_272889,18,32.6286365647377
8369,OTU_331013,15,25.561962253719205
9827,OTU_174320,11,31.831607805679
8610,OTU_264155,19,41.46440133653756
7698,OTU_268063,20,45.96582132621417
8291,OTU_180362,15,25.15100790703133
9283,OTU_1995182,16,35.984193193100865
8142,OTU_182712,24,34.88961808966805
8674,OTU_191274,13,31.729930647268116
8800,OTU_268492,15,42.76142699679788
8879,OTU_187962,14,26.103763465860652
8271,OTU_198209,19,32.52324311935943
9402,OTU_229452,18,48.68485653837053
7927,OTU_324013,20,40.29073692848938
9002,OTU_309916,22,26.85589403697667
7528,OTU_170950,14,30.633708531543068
8133,OTU_264734,14,25.262146676852545
8122,OTU_4345268,17,27.41051107176426
9084,OTU_268063,14,63.52200021770473
8452,OTU_273737,18,37.644418811746185
7942,OTU_266946,18,34.47355335701391
9732,OTU_1995182,15,32.51847904510947
7997,OTU_264155,13,29.001555071910435
9133,OTU_230268,15,30.561582104847687
6979,OTU_272889,11,25.992827925043407
8837,OTU_134762,16,44.08542160728302
8085,OTU_331013,16,38.5990034477085
5997,OTU_174320,15,41.33892461262236
7097,OTU_197099,19,31.350332086475902
8027,OTU_170950,15,32.14770742088453
9810,Body weight,16,39.22876919542524
8030,OTU_1129461,20,35.20806918199336
9588,OTU_230268,18,54.93519057727466
9653,OTU_346804,16,44.29474262407705
7725,OTU_320249,17,31.860494456050763
7805,OTU_191811,16,35.017966514848695
8384,OTU_268492,12,42.30011650989919
9891,OTU_188225,16,35.08115937832124
6554,OTU_185222,19,40.29361580135577
8416,OTU_266946,19,37.75498492754013
6619,OTU_198194,17,66.7943830879528
7668,OTU_194151,18,31.771735776076884
9643,OTU_264846,19,32.129268353765276
8057,fasting insulin,14,26.198336892725422
8328,OTU_1129461,17,22.967929633594593
9722,OTU_191616,16,49.418970863768365
9020,OTU_288680,13,28.11493273979517
7137,OTU_174320,17,39.66956561868158
9223,OTU_259506,13,32.30377886068254
8488,OTU_1902400,16,30.7012541477308
9746,OTU_187962,17,39.23088798628273
9525,OTU_191811,20,33.425203985489716
8289,OTU_193064,18,38.95529514182364
8632,OTU_324013,17,38.75781887015638
9014,OTU_272758,14,34.76542020202175
8717,OTU_346804,17,25.288177156520796
7373,OTU_187233,14,25.821907418347045
7378,OTU_182712,16,25.004254178996764
6938,OTU_196191,21,55.984014514896955
9706,OTU_288680,12,29.327927049319552
8226,OTU_273737,16,35.88324830305903
7787,OTU_261142,16,32.14048875960641
7239,OTU_324888,17,31.35096111404934
9201,OTU_182712,14,40.28042494832611
9807,OTU_196191,17,36.682620462612725
9407,OTU_179703,17,45.43458361744344
8987,OTU_268063,18,32.59434410593721
8561,OTU_273737,17,49.48459697449475
8035,OTU_180362,21,42.67110680020901
7864,OTU_182712,15,30.125228074299308
9025,OTU_320249,22,46.95149838898937
8811,OTU_346804,18,40.470459513491534
9048,OTU_270200,20,46.96574080934701
9096,OTU_191067,19,29.180750674408976
9625,OTU_196191,19,44.501658732253034
8208,OTU_261132,15,29.429593316634364
9864,OTU_460611,18,35.48002634190714
8279,OTU_320249,18,25.371661706487725
8109,OTU_273737,19,27.122751143765083
9841,OTU_272092,21,37.34219158168267
8792,OTU_4448052,16,36.32681872311
8486,OTU_187233,18,54.16226743717397
8364,OTU_176154,18,47.643458416368745
8511,OTU_268063,15,26.70329604180089
9154,fasting insulin,16,28.111826634837467
6914,OTU_269037,14,25.24682343437661
8892,fasting leptin,21,37.83679017490943
8866,OTU_261590,19,43.94717359957648
8515,OTU_331013,17,32.17688296032816
8752,OTU_187962,13,30.09354003689883
9852,OTU_166911,15,36.1396813692072
7514,OTU_324013,16,26.813065158807166
7659,OTU_1902400,16,42.958534722931034
8833,OTU_349246,15,21.903666368145046
9640,OTU_229452,15,41.61166647250245
9273,OTU_129394,14,32.55879653112626
6799,fed glucose,13,28.461678932746707
7498,OTU_270200,15,35.924218563103345
9903,OTU_188225,19,35.2878796770825
9747,OTU_346804,15,27.411365938575003
8108,OTU_259506,16,31.075973173713116
8569,OTU_166911,17,33.22665905044387
6877,OTU_259993,22,53.25944589024255
8890,OTU_198209,17,46.6389304175581
7724,OTU_259993,16,32.87305430039816
8605,OTU_324888,16,35.06367356326855
8802,OTU_272889,18,41.95769633228855
7258,fasting glucose from GTT,16,23.85518385706366
9511,OTU_261142,17,36.864254217001914
8819,OTU_324013,13,39.28291277436016
9803,OTU_261142,14,32.40601704658585
8011,Body weight,19,40.901359803859854
7491,OTU_272889,24,49.86261145078289
8850,OTU_269037,15,21.96302747807325
9047,OTU_191067,17,39.6947004976249
9912,OTU_198194,17,28.05513471306815
8368,OTU_176154,18,34.372278071069715
7034,OTU_272758,14,25.940696892713024
8746,OTU_265011,17,39.18045436102799
7632,fasting glucose from HOMA serum,14,43.14860341327065
8149,OTU_182712,17,30.19056386061705
7515,OTU_182712,14,30.79350650984249
6919,OTU_269037,20,32.45203212742681
8991,OTU_206324,21,39.978015431719896
7917,fed glucose,17,43.58715996855182
9267,OTU_344703,16,44.31952507827799
9095,OTU_346804,15,29.065198328437013
8542,OTU_272092,20,37.01794249147077
8905,OTU_229452,13,33.68486993144753
7686,OTU_324888,19,30.158005748023967
8748,OTU_266946,18,37.73905415760231
8005,OTU_273737,15,25.247563629181265
8618,OTU_309916,14,25.876800375407196
8630,GTT-AUC,24,33.117466312347894
8390,OTU_187962,12,39.38498987596512
9271,OTU_4468805,17,32.565313351154316
8928,OTU_261016,16,36.06995829214073
8258,OTU_631764,18,35.54330970699931
8690,OTU_180362,17,45.96731837246388
6675,OTU_261590,16,35.82194143293079
9050,OTU_182764,16,25.392386831434823
9422,OTU_194151,16,29.15611589562827
8801,OTU_187233,20,41.715309974646146
6976,OTU_180362,18,29.85027181082897
6673,OTU_196191,17,35.227887653282444
6239,OTU_174320,17,25.625604896068634
8806,OTU_196191,17,36.61295911346995
8818,OTU_261132,17,29.57777761050812
8575,OTU_187962,16,35.82267752139878
8868,OTU_264734,17,36.351939092513746
6616,OTU_182764,18,36.14120749933278
7987,OTU_191067,18,35.71173764316181
8980,OTU_324013,18,34.001890234236306
8939,OTU_631764,18,36.49062324669745
9808,fed glucose,16,30.808847186851114
7692,OTU_320249,19,39.19867625021417
8051,OTU_270200,15,28.893673562589072
8385,OTU_270200,14,30.720427493043598
8577,OTU_261590,16,34.939572224377336
6378,OTU_262104,13,28.341160364316234
9374,fasting glucose from HOMA serum,17,32.262161798469855
8321,OTU_193064,15,25.721665306856806
9227,OTU_270200,22,53.831100478282245
7257,OTU_331013,18,71.64186345971085
7839,OTU_631764,16,34.396514841367804
8494,OTU_134762,21,40.984346528540726
8363,OTU_182764,15,39.6002444842506
9049,OTU_346804,13,28.774778100462953
9296,OTU_261590,14,24.542515521052348
9753,120min glucose,16,27.198290310293938
9414,OTU_344703,19,35.37782360448892
8018,OTU_265011,15,27.54161893747807
7789,OTU_134762,21,21.618585388843258
8053,OTU_206324,18,29.812230306114028
8346,OTU_268492,20,42.996892629688695
8128,OTU_188225,17,29.273335006615063
8383,OTU_174320,17,43.26289156450857
7579,OTU_176154,12,28.882991655747073
9971,OTU_174320,19,33.51918282325404
6655,OTU_445144,18,31.052509886629256
9451,OTU_288680,17,46.11734590941426
8692,fasting glucose from HOMA serum,17,41.58608668144951
8432,OTU_196191,17,36.68515387691084
8560,OTU_261132,16,37.97708630640392
9228,OTU_230268,16,31.118633905878156
7847,OTU_272758,17,41.87508278529186
9043,OTU_324013,19,32.469930970153094
8899,OTU_272889,14,36.50996612587846
8953,OTU_631764,18,45.93030668563879
8909,OTU_460611,18,33.92406670681337
7554,OTU_265011,12,36.48304269963649
8287,OTU_197099,17,26.078332633711913
8884,OTU_194151,16,34.023044275985434
8492,OTU_264734,17,36.41614628902456
8590,OTU_259993,19,54.67188320359353
8295,OTU_264846,19,51.504454418840616
9984,GTT-AUC,14,30.536461449901452
7751,OTU_259993,14,32.12902632974479
7756,OTU_193672,16,40.98759265330481
9390,OTU_272889,15,26.745586924928027
9068,fasting insulin,21,35.64590378340287
8971,OTU_187962,18,32.70565129401217
8794,OTU_268492,15,25.0141342820593
9406,OTU_129394,15,55.581078819540195
9861,OTU_170950,15,25.17501261999346
7517,OTU_1902400,18,41.08429673529389
6738,OTU_134762,12,25.1984982795506
8263,OTU_4468805,13,27.162096368830124
7259,OTU_198209,18,43.96694194993201
7879,OTU_129394,13,26.605726979045382
8339,fasting leptin,17,29.035252350155496
9001,OTU_1129461,21,35.27234032524661
9144,Body weight,16,38.10072475353979
8473,OTU_187233,19,42.03753850152935
9254,OTU_4345268,18,37.01261907394264
8407,OTU_331013,17,42.505301874132854
8475,OTU_272758,16,30.775497758760995
9175,OTU_182764,19,31.739982925589327
8405,OTU_180362,20,47.51039461914079
6758,OTU_324888,18,38.77522115311592
9041,OTU_191616,16,28.234849101621673
7437,OTU_182712,14,26.786775261547128
7273,OTU_309916,19,33.47365152804978
8397,OTU_264846,14,23.886495321843636
9261,OTU_129394,15,34.189686014537386
8898,OTU_194151,18,39.78170788481142
8716,OTU_261016,17,34.80480242413544
8216,OTU_272092,19,38.50817358619218
6759,OTU_288680,16,35.54246318077526
9455,OTU_268063,17,41.17269263158587
7962,OTU_174320,19,40.35198195449584
9505,OTU_179703,15,25.79956333500386
7873,OTU_1129461,19,33.20530659517452
8735,OTU_261590,13,24.36756170259199
8037,Body weight,17,27.661443556443565
9136,OTU_203713,15,35.11165542665412
8052,OTU_134762,16,25.83536360297196
9226,OTU_539647,22,43.24183860707141
8668,OTU_264846,14,32.45083331700979
9545,fed glucose,12,25.256616336879485
7218,OTU_261142,20,36.34421118956724
7717,OTU_264846,15,34.65906455347499
9948,OTU_174320,16,29.91973859996813
7495,OTU_185177,18,33.71964152199887
9680,OTU_344703,18,52.362948509403374
9334,OTU_349246,19,32.943439807101214
8626,OTU_346804,16,28.47490466317223
8191,fasting leptin,20,32.51064134587915
7392,OTU_170950,17,34.703650341762355
8525,HOMA-IR,20,39.661420628751806
9480,OTU_229452,15,31.088743271427184
8952,OTU_174320,20,27.243382210972396
7609,OTU_346804,14,27.404863305171222
8609,OTU_261016,16,35.97001148109311
9633,OTU_324013,18,32.88490600129144
7039,OTU_182712,16,26.754657078649203
9460,OTU_193064,23,30.016918078332168
8634,fed glucose,15,31.057389432830274
7073,OTU_539647,15,28.68312883276406
8719,OTU_1995182,16,30.7523826532795
8341,OTU_259993,20,46.37314176797019
9575,OTU_320249,21,40.257883106907265
7616,OTU_191274,14,25.18507638662812
8345,fed glucose,16,26.30738668895639
9523,OTU_198209,17,25.231001949434766
8483,OTU_191616,19,50.961808285453905
7904,OTU_261016,18,34.78424977136959
8679,OTU_166911,15,29.265625105601877
9529,OTU_191616,17,29.31512449724416
7898,OTU_4468805,21,32.77786357355103
9284,OTU_269037,18,43.28306455438648
9500,OTU_268492,23,48.06853471736172
9400,OTU_1902400,18,35.764281190945304
8603,OTU_179703,17,34.43419798602259
8643,OTU_268492,17,46.79162335884315
9893,OTU_187233,21,32.54012628703591
8835,OTU_272758,15,27.896423468782803
8406,OTU_349246,19,28.20004897773439
9121,OTU_320249,16,31.998427274554643
7946,OTU_272092,17,23.912746352922696
9333,OTU_193064,16,34.164974771576944
9101,OTU_229452,16,29.116228178301814
8377,OTU_309916,14,34.24996260877067
9352,OTU_266946,17,33.403685515876745
7759,OTU_324888,19,36.64598036724199
9322,Body weight,16,31.488195366724756
8301,OTU_196191,15,32.630815233135884
9534,OTU_259993,12,28.425146920354823
7438,OTU_288680,15,29.28873195058739
7914,OTU_191616,18,44.99736822088061
8942,OTU_182712,15,30.970420601379615
9021,OTU_198194,15,34.62987501535424
8738,OTU_197099,16,30.483139856359664
7154,OTU_549756,13,26.00138808359396
8914,OTU_269037,17,49.14486660402572
9767,OTU_631764,18,53.55738171105241
7884,OTU_268492,16,35.11049106838583
6975,OTU_194151,22,41.84792044302753
7335,OTU_230268,15,31.30670340543978
9504,OTU_259993,21,41.849200509710116
9769,OTU_1902400,15,32.120967397139
9960,120min glucose,20,24.747070786434772
9194,OTU_193064,17,33.396008231534566
9442,fasting leptin,20,29.630108118388847
9395,OTU_198209,16,32.55233671127635
8606,OTU_191274,20,32.508345069166715
9883,OTU_4345268,18,34.86150754693515
7907,OTU_324013,17,38.700989483942315
6895,OTU_269037,18,37.24105925893855
9117,OTU_191067,20,35.265356820943424
7158,OTU_198209,14,27.39923803377149
7435,OTU_344703,19,29.978496212138026
8992,OTU_264155,21,45.23544517344834
6995,OTU_187962,15,34.07520355690636
7970,OTU_259993,19,42.3911759155877
7975,OTU_273737,14,28.238393138509235
9681,OTU_188225,16,44.851921380519556
8381,OTU_349246,23,38.029909896929134
8286,OTU_549756,17,39.64522613613927
9241,OTU_320249,18,39.534892831539416
9635,OTU_324013,15,38.50915395931553
9193,OTU_129394,13,27.149524082728398
7848,OTU_445144,17,32.65709562648417
8222,OTU_261590,23,49.80259485612437
